question_a,question_b,voter_abs_r,candidate_abs_r,difference_abs_r
32224,32235,0.12094273240475611,0.19781028752035645,0.17574005708654672
32224,32236,0.14810637137476695,0.4759349577125584,0.3621968540754298
32224,32237,0.08553007451621383,0.13879764780624046,0.11962441012427735
32224,32238,0.1966062128829367,0.43902156837062606,0.3034218818666996
32224,32239,0.10301423105377643,0.4601864494332739,0.3029670600366573
32224,32240,0.14729901803570303,0.3278800312429256,0.2121554102262525
32224,32241,0.1627601547703772,0.4095886764371735,0.24675432541645495
32224,32242,0.058562419227365596,0.21391695671413602,0.12420502465385594
32224,32243,0.019280729926407777,0.21390967761227114,0.14628584266390102
32224,32244,0.10881221751565878,0.47127422827513543,0.31526744450507715
32224,32245,0.12141183577710662,0.4416992150865841,0.29019808316317985
32224,32246,0.21109819555941936,0.4676655874635643,0.3661449652467039
32224,32247,0.18069096944218097,0.40006039570638285,0.3283131809062371
32224,32248,0.11203325185758774,0.19856514409710255,0.1805225692076794
32224,32249,0.09095808946972242,0.4632318146073496,0.3059247737071613
32224,32250,0.048433865331456966,0.22544502492031832,0.10565344387597492
32224,32251,0.13742321581269978,0.3084378877216229,0.2091613555581064
32224,32252,0.06542368171985657,0.30284218762356774,0.18393651988027923
32224,32253,0.17914041730310606,0.47502628217318577,0.335896383570553
32224,32254,0.12888953013348065,0.42736121575743896,0.2940821168470958
32224,32255,0.13210631339146783,0.518305508364559,0.34693447762621304
32224,32256,0.12591396825982315,0.43159963382226363,0.27205312654278885
32224,32257,0.17188999632804702,0.4399016560643613,0.317005969176491
32224,32258,0.09604779898078873,0.1193884687151261,0.08875906258452568
32224,32259,0.319346246267636,0.48160925699861845,0.4127343101117627
32224,32260,0.1862876039552397,0.4876890990865034,0.35761489252860956
32224,32261,0.15253311620025764,0.4238037623814811,0.3083803391553716
32224,32262,0.13324653966515423,0.43126137348503585,0.2721462311472752
32224,32263,0.08676215681418348,0.15097184691686016,0.1141279811917563
32224,32264,0.08124357193649874,0.43156647512908536,0.34458849759034027
32224,32265,0.15375179918743456,0.20052743570861936,0.22400673869238247
32224,32266,0.15951478850570275,0.2733578215488872,0.21573182144697498
32224,32267,0.013207108970204478,0.09868450258905875,0.08702021134947836
32224,32268,0.13566870194302652,0.40680720928432157,0.300214126768507
32224,32269,0.206313018917521,0.46052594403929076,0.31898680837309595
32224,32270,0.01359367663193714,0.2221993543224661,0.12930016069596525
32224,32271,0.1634608808088448,0.5222500777768014,0.4006486863890462
32224,32272,0.1351907662862767,0.40854481703531875,0.275963951690405
32224,32273,0.19134059375418525,0.43439991226138225,0.3075368195933999
32224,32274,0.001080798877022167,0.009543941746514488,0.0015126997433455918
32224,32275,0.14641294653594128,0.3567701970198281,0.24678189106429016
32224,32276,0.18837545204665762,0.4668014387690903,0.36497519921654514
32224,32277,0.124997294218665,0.28963424791674774,0.2091418133769139
32224,32278,0.07551415005816112,0.005062793239315086,0.03841902462754972
32224,32279,0.11804368436736723,0.4178823215732517,0.2532359450793288
32224,32280,0.19676130368063316,0.4528078477094233,0.3465397921729334
32224,32281,0.15593584660550464,0.40657870872626317,0.2833366924070702
32224,32282,0.11619124695446761,0.3146705981067112,0.27322915216150445
32224,32283,0.12213130461292929,0.006810727826925999,0.04294213583625125
32224,32284,0.13209732448206848,0.3854102869636612,0.29498112680552896
32224,32285,0.14605795943215494,0.3160380534160736,0.22490512124680678
32224,32286,0.061896811722914336,0.21518250735593492,0.14065896889244953
32224,32287,0.08732896209674838,0.37611985108426166,0.2599706569824013
32224,32288,0.12900568964372675,0.4592868314872412,0.306019862012284
32225,32226,0.15912297769540598,0.39375261485733637,0.23408743398756854
32225,32227,0.27045817148548906,0.49004335548164335,0.36743732431511134
32225,32228,0.32421694624271324,0.5112253061408285,0.42011386299913794
32225,32229,0.20918089112364135,0.39398602045817643,0.30331313748167504
32225,32230,0.3181459992235072,0.5013208592715952,0.38275885921454195
32225,32231,0.30983146812743023,0.4889054630532857,0.3951294920350721
32225,32232,0.161373942315991,0.3509737585859996,0.2552019467125002
32225,32233,0.03577318106529144,0.17464825612595297,0.10296575137642743
32225,32234,0.33229737019421335,0.5403528077922917,0.4323995875455784
32225,32235,0.19534937588284404,0.3776892543953122,0.27901090142683055
32225,32236,0.12467446467361895,0.5091626716252902,0.31929121096490864
32225,32237,0.03465845265943931,0.1651709953325062,0.13502286680469802
32225,32238,0.21326402895060353,0.4702340603034475,0.37124252127612856
32225,32239,0.18907732543178368,0.4535236428612401,0.3624431511221687
32225,32240,0.2383818086486776,0.4715972426103116,0.38295397962143946
32225,32241,0.15114082016474134,0.38172686404942263,0.29884006811288927
32225,32242,0.09673004251246707,0.3753887392381022,0.2222631242819257
32225,32243,0.10401945965299507,0.38890717795589186,0.29386609197847147
32225,32244,0.26188609412311786,0.5005648966927796,0.3753511876517873
32225,32245,0.21423078382719812,0.48579596804086,0.39114057712128125
32225,32246,0.2298707801994393,0.5042117934152652,0.4169403522771514
32225,32247,0.18827946498215745,0.4800512082097746,0.3851858875080683
32225,32248,0.012295442939133759,0.03790827888941377,0.041993231849948756
32225,32249,0.2277702104718014,0.49545596679385656,0.4294642920794221
32225,32250,0.1323699300713689,0.2793111310166914,0.22580986147268323
32225,32251,0.13752829664752614,0.29469327974430093,0.23830649396457645
32225,32252,0.16911428318380883,0.43535399357857213,0.34652973836043327
32225,32253,0.1601634534862594,0.48038405268615186,0.3667163050093215
32225,32254,0.18018052998519316,0.4629124759908757,0.3868682118240913
32225,32255,0.2146054682307477,0.5075417448106908,0.4065752437988877
32225,32256,0.186893186762822,0.43451249028987293,0.32549202823647333
32225,32257,0.15474978885162194,0.4222678478188074,0.2823616522823781
32225,32258,0.010775673929449652,0.04961915592526149,0.025702044220704077
32225,32259,0.09414880151976752,0.36433555492288205,0.21008273144083423
32225,32260,0.1370861117852039,0.4274851749001335,0.2789894626596966
32225,32261,0.16366473234473802,0.47500074860266384,0.33706950273137193
32225,32262,0.287655971470743,0.5445101567305908,0.45335190890270677
32225,32263,0.004168493191450005,0.18428579768193382,0.07242984751419736
32225,32264,0.23681137265904656,0.46224264360427086,0.3414050997089972
32225,32265,0.021447096246478694,0.013175189259317389,0.05085435204958638
32225,32266,0.016882768320193177,0.1269781553160205,0.08235852310706805
32225,32267,0.1008193590427662,0.2832500115403794,0.17602032742047327
32225,32268,0.21028216234714697,0.3824914321677141,0.29680108969909164
32225,32269,0.21301490663720718,0.39546993400359437,0.3141761689682686
32225,32270,0.0991877904749419,0.32285855730914387,0.2532933329290065
32225,32271,0.26173757372262246,0.49474515810361896,0.4156159952438094
32225,32272,0.21219917714836953,0.3853775227780825,0.29342827354016154
32225,32273,0.13109446776977612,0.3517164600631958,0.23449510892573355
32225,32274,0.1169342083143049,0.23393900128387796,0.17477597530615566
32225,32275,0.22153912647838986,0.4963532747399535,0.40413702180898836
32225,32276,0.2644476230076233,0.5593704232146283,0.41488834430011284
32225,32277,0.1897090141282047,0.39746959946719673,0.3105692144610006
32225,32278,0.003728631238568399,0.042623676561219834,0.02204909354901124
32225,32279,0.2974898316946545,0.49359246123714723,0.3996088796691516
32225,32280,0.24592592689078188,0.5044363103427632,0.36650780341045264
32225,32281,0.3344796747181872,0.5204256681064541,0.41437886174266136
32225,32282,0.12327938057282331,0.37376549375431384,0.26628277359277097
32225,32283,0.06658633707863475,0.10340214510033457,0.0976217430153482
32225,32284,0.17052130800683668,0.45680657696994265,0.3613380841208908
32225,32285,0.22879125838003048,0.45897617381293,0.34401777550004714
32225,32286,0.2189373887396892,0.29680832584274147,0.25343503916788623
32225,32287,0.27078530819908836,0.47363041307361914,0.3641536671697647
32225,32288,0.32088260812973235,0.544429746263644,0.4913483732206739
32226,32227,0.14585920550311485,0.3326154576996653,0.22570109057580617
32226,32228,0.20715523703838565,0.5308442854581706,0.38018926477649195
32226,32229,0.0971704234856852,0.2997073806131085,0.20576864495055103
32226,32230,0.21962200167217738,0.4757202894605803,0.34011040774914486
32226,32231,0.19190575335918364,0.518457784933263,0.34480041665051436
32226,32232,0.0609890966583481,0.2419995669280366,0.1742640973706546
32226,32233,0.034168253838408554,0.13658529878920522,0.10259712909338961
32226,32234,0.21014039526937223,0.5036776567198159,0.37950725288180953
32226,32235,0.10236627980645462,0.2816560903513187,0.22836412284970065
32226,32236,0.0768233341389756,0.4671644077212692,0.2966767373468333
32226,32237,0.01265805642394735,0.22970336894620275,0.18064150643837928
32226,32238,0.0855597356011858,0.4239735821254196,0.24209980870714978
32226,32239,0.10115045067463313,0.3735282585034499,0.21416602349855024
32226,32240,0.18606353672166845,0.437954915356247,0.31335538499132
32226,32241,0.08462022108394528,0.414803562911403,0.2646817807486162
32226,32242,0.0798011017312506,0.3434686643695129,0.2315929826159234
32226,32243,0.08400097726143843,0.3785554811882533,0.24118342673921256
32226,32244,0.19682654476867031,0.4753217815627754,0.3431344665987115
32226,32245,0.11542763940327551,0.48450740857391555,0.28740320724443336
32226,32246,0.13164428594159255,0.5137661543325188,0.2646713331849219
32226,32247,0.12546111920292594,0.43708953512647297,0.27230918083672606
32226,32248,0.010249370336624465,0.046893324937770174,0.007571513513140111
32226,32249,0.20436875144543862,0.4660260994464052,0.3359481731123542
32226,32250,0.08092379479524998,0.3259873466749281,0.15079462775692437
32226,32251,0.012892708161274372,0.2750757423287077,0.17308003898630592
32226,32252,0.0950528501041739,0.41134511448159905,0.26647424410225634
32226,32253,0.0686360159875178,0.4701077924135576,0.3278439538308099
32226,32254,0.10133010785004427,0.44462968600901426,0.3127159274803046
32226,32255,0.11414278382235014,0.4911240259263916,0.2810743629828569
32226,32256,0.09016569910619014,0.4627725020297463,0.2755334730517993
32226,32257,0.07297648348829265,0.4008323860062772,0.24794216672274225
32226,32258,0.045660056599610276,0.015767533275919756,0.0813439013882467
32226,32259,0.02429939605066697,0.3672745309323227,0.21723222981022514
32226,32260,0.08598740477453103,0.43534802563480374,0.28516555839073826
32226,32261,0.1026695600144408,0.4303278998398107,0.30572009142656575
32226,32262,0.18628720064916574,0.4985075485388043,0.36215788826318823
32226,32263,0.014805041028265655,0.1939689362931452,0.13919787848189238
32226,32264,0.18433845756696682,0.48919523405088927,0.3274090037714324
32226,32265,0.03106000840233111,0.04275410251282149,0.017337767048456316
32226,32266,0.0027948673857855757,0.13197614263830784,0.10398379936656398
32226,32267,0.060112210060114246,0.2228992792437595,0.14650891247118067
32226,32268,0.14402168841044893,0.41204866827043823,0.29678397294959397
32226,32269,0.13266000338063547,0.39340098586898264,0.29942254366815313
32226,32270,0.08408431231266432,0.259058676209995,0.14051716492406083
32226,32271,0.15784885112401298,0.5086305414869218,0.32252688743255936
32226,32272,0.14236011829906808,0.4144475486974757,0.3198920521417723
32226,32273,0.10348579331135506,0.37378166961809667,0.2538319376586446
32226,32274,0.09889453354109147,0.2359331348351087,0.1334291184946539
32226,32275,0.1666673135059546,0.45374562255906886,0.2717957689506896
32226,32276,0.17404664967783734,0.5306241497386107,0.3272002147176267
32226,32277,0.13462035433270622,0.3701082478596304,0.26076410926822174
32226,32278,0.043344721381744486,0.08308078858027577,0.052712688922804014
32226,32279,0.1821673562824609,0.48490017537569735,0.32367162884058054
32226,32280,0.14107555969616414,0.5111315413557004,0.3089083076548578
32226,32281,0.253643954653264,0.5239504226538367,0.3762938307100881
32226,32282,0.08838057570314647,0.4349693147635004,0.2596138290312111
32226,32283,0.0351803308850576,0.10912570732568558,0.08802846131902874
32226,32284,0.08374643649678248,0.47508375406099856,0.2735572968616801
32226,32285,0.12057126556564186,0.39636279236661337,0.24157836578629635
32226,32286,0.13040172107472858,0.31390412433260145,0.23063415453264707
32226,32287,0.169853767783579,0.4553292372708072,0.32296237312731707
32226,32288,0.19719814373451222,0.4943548656941303,0.3667938766725663
32227,32228,0.3889900332474471,0.5024180135276338,0.4427481464377284
32227,32229,0.27871390539255303,0.3689956115996375,0.3382446553792993
32227,32230,0.35365994481691776,0.5275009603533852,0.4261459043004729
32227,32231,0.40378299529538936,0.502208872584524,0.4501868688475502
32227,32232,0.20356947712295917,0.29091614854012554,0.29777596666193845
32227,32233,0.09135951915097512,0.11808612060747864,0.12129866770032678
32227,32234,0.3781853772580638,0.47983081677977796,0.45522509207441275
32227,32235,0.2922562970766569,0.3524071020862909,0.30065317068550856
32227,32236,0.1503086159192274,0.5218796027671866,0.40409824602942396
32227,32237,0.08661275167500292,0.09898823692867582,0.09381627475050908
32227,32238,0.3119255823027999,0.5247203816277424,0.48547714715404167
32227,32239,0.26852522162292186,0.5079457983628807,0.3564724982991355
32227,32240,0.39890396926249405,0.46802490026759275,0.4875608885905664
32227,32241,0.2665330682689446,0.5143237432765865,0.43227935725471517
32227,32242,0.10223447416757647,0.3254689087410294,0.19941339425416305
32227,32243,0.11973519551220431,0.34987960543775043,0.2196477242321674
32227,32244,0.4260241434362837,0.5740742328301889,0.5028030828503413
32227,32245,0.25222537885244856,0.5236103032940475,0.4271663793927358
32227,32246,0.30800743027216293,0.509788221824105,0.42778783260161707
32227,32247,0.25525573457522643,0.47703157036119526,0.3943230503377568
32227,32248,0.0442209484518878,0.08292822884861979,0.05717589908975017
32227,32249,0.27401771186048884,0.552341119707377,0.39061670266971005
32227,32250,0.2278885651193809,0.34621683520802377,0.24990621294844137
32227,32251,0.2120156424087574,0.3245916921347678,0.2604651540755706
32227,32252,0.17975284077025203,0.3867642618926892,0.3197685505929034
32227,32253,0.24571077433911592,0.5251086811841383,0.35760109258043593
32227,32254,0.3101711576892905,0.5088445735254943,0.4239662006757054
32227,32255,0.3389942251279984,0.5628577436491451,0.4656859682683307
32227,32256,0.29058363296323303,0.5242473333671248,0.41391822713597937
32227,32257,0.32304669997809404,0.5884531700669391,0.4549571716007731
32227,32258,0.019838580652852968,0.03318877133435557,0.06095329297675411
32227,32259,0.19775862286741935,0.5061800528558902,0.4365612753671263
32227,32260,0.2494201098037709,0.5170471694239,0.39612530056065265
32227,32261,0.18132415560400253,0.5086878926071049,0.3286049891498042
32227,32262,0.3245949576289067,0.494243459314115,0.3965412361795365
32227,32263,0.009986148388835641,0.23724132020403405,0.085919092398098
32227,32264,0.26582338150082735,0.4373890045362215,0.32791075285862065
32227,32265,0.04010879062637749,0.17351785583129717,0.1117398579150077
32227,32266,0.009438266637893765,0.22769460923595844,0.12802342728789132
32227,32267,0.1326471006387902,0.2584655453404438,0.28264493795889306
32227,32268,0.2768919298733252,0.518301092092503,0.3948478985311793
32227,32269,0.29790463445736487,0.48516946544318745,0.41660935813000743
32227,32270,0.13222452944318286,0.32392685094402035,0.2236920241796964
32227,32271,0.3985426410728927,0.590448272383609,0.4748861419098521
32227,32272,0.27859823105515247,0.4989952911441948,0.40468414690132626
32227,32273,0.19174901097425492,0.4803178162855623,0.32697065947990284
32227,32274,0.13066496571507397,0.19287688213923407,0.19968495223738741
32227,32275,0.3171169540621303,0.49112007425159576,0.3879765907805634
32227,32276,0.43299624043758334,0.5867673825338382,0.5278307651065849
32227,32277,0.19870995102307148,0.4407389154979742,0.29519529827558405
32227,32278,0.016607764846779244,0.06537834212254624,0.015835622159444663
32227,32279,0.3761588797624436,0.49094262672716693,0.4037906223931167
32227,32280,0.37181324130908866,0.5746069019301556,0.5172405854849152
32227,32281,0.5027990972468067,0.5945188117349561,0.5474034782797281
32227,32282,0.29002030360366554,0.4574132501204563,0.2991139634587425
32227,32283,0.06538445368728199,0.057926115704172776,0.06404713588686395
32227,32284,0.29571309443192784,0.5329108469781384,0.4594668262713104
32227,32285,0.30840156459260176,0.4534340162859501,0.434212298466588
32227,32286,0.1826368299295428,0.1975882091990931,0.18122341486660773
32227,32287,0.30009749083297477,0.40908100020561616,0.3366367242509061
32227,32288,0.43038420170060654,0.5670540705457425,0.504920660631061
32228,32229,0.4704467927571108,0.5746385806024153,0.5241217169637209
32228,32230,0.4863514083630673,0.5788624052433762,0.5089227185353349
32228,32231,0.6015069591483538,0.789104626442581,0.7131827459731322
32228,32232,0.27527176371865775,0.4800515362755349,0.3944312052748126
32228,32233,0.13787665437898433,0.3332372196868534,0.26988588509826683
32228,32234,0.5185286830632542,0.7409997878475033,0.6787961217423267
32228,32235,0.3082988425042489,0.49104549728499775,0.4314679325612923
32228,32236,0.20142244804815954,0.5636848671104929,0.42525227569904606
32228,32237,0.11535138988817976,0.34398237150279315,0.23119459291067093
32228,32238,0.35026024227206587,0.6007989677805834,0.4871901601159094
32228,32239,0.2634538381516616,0.5519612669466339,0.4699727177074476
32228,32240,0.3491452248170608,0.5314793870953339,0.4485642178364517
32228,32241,0.2306321545739609,0.45874458503029925,0.3672176071613332
32228,32242,0.15671486716424,0.3758869079006188,0.28564036253305225
32228,32243,0.055923419484810305,0.38807934281021167,0.24954560836606202
32228,32244,0.34331240314570954,0.5417132698071172,0.44007285829302595
32228,32245,0.36657935700544503,0.677796299578714,0.5930255715958391
32228,32246,0.38613543859871596,0.6900512277804302,0.5509100491263166
32228,32247,0.32244758924093925,0.5944061948802363,0.4806469906396318
32228,32248,0.07405552097906999,0.04588989501355595,0.0850306903606096
32228,32249,0.29582568863252495,0.5820371969785332,0.47936195095784123
32228,32250,0.1669688436397071,0.32736047160926246,0.2229084841613446
32228,32251,0.227813942191167,0.42048670185001463,0.3586418608395288
32228,32252,0.19735206024706997,0.5202611033655761,0.3838005377478546
32228,32253,0.27226860211718473,0.6521476019854312,0.4814029838904893
32228,32254,0.26622301226109546,0.6091615673454674,0.509039412660994
32228,32255,0.26510865616459933,0.6476046376178484,0.4915661337923699
32228,32256,0.20831630698906234,0.49476268894909003,0.36462568035081316
32228,32257,0.22497802981459059,0.48241007194135627,0.3618060720745669
32228,32258,0.07355759973623557,0.1291897047458575,0.00437270457882159
32228,32259,0.17971354042756274,0.5141875626837421,0.3509518169200621
32228,32260,0.19428513469951955,0.4779977532758325,0.31643155977759185
32228,32261,0.2749053564411744,0.5620053123803406,0.44214296820309773
32228,32262,0.509295410125246,0.7604073915287469,0.677421517556055
32228,32263,0.028916967826074308,0.15474843248438877,0.04226193794581466
32228,32264,0.3677964534766447,0.6548603497376847,0.5466510772730979
32228,32265,0.07403679640833402,0.10918112101203106,0.09698823528321313
32228,32266,0.08705667932854205,0.2651114720211548,0.1993505217837152
32228,32267,0.16616876864154556,0.3334426319794219,0.34266109580709925
32228,32268,0.38008939906204103,0.5479704229921689,0.4609760553115644
32228,32269,0.44353361429682897,0.6069014315820525,0.5406707492181847
32228,32270,0.09908866460968546,0.2660586676308745,0.218955919474891
32228,32271,0.3368422530496052,0.571598796180826,0.48099502149519757
32228,32272,0.3454169168157175,0.5457528376585513,0.45269129916448314
32228,32273,0.30250181250532476,0.5368303938058845,0.4216313794365721
32228,32274,0.25722629554087817,0.35877024430345583,0.35441284664263545
32228,32275,0.37211640375655,0.5270128003209434,0.4635812919910785
32228,32276,0.44167373031647633,0.6715105750942487,0.5531870493932189
32228,32277,0.31477137001129746,0.5489101239062226,0.4216272278561242
32228,32278,0.034464835246527104,0.028355819845857735,0.05868974334006663
32228,32279,0.47771360009785785,0.6659037746624988,0.5869454134574896
32228,32280,0.3793878905859521,0.5925129894935209,0.5288522680557224
32228,32281,0.4950720010932796,0.6124976020286119,0.5255595673023924
32228,32282,0.25265282008195306,0.5049310085927806,0.3942839975414136
32228,32283,0.07349181154934739,0.02958919626012346,0.057538469856953954
32228,32284,0.2890726584637953,0.5592898101613334,0.45151352402891937
32228,32285,0.4183215549611364,0.5905661436530333,0.5489451509996246
32228,32286,0.37053801171590195,0.4551821506904676,0.44034375462068476
32228,32287,0.41882495314413065,0.636890755201303,0.5375932378812932
32228,32288,0.4551840771624435,0.6638656061309142,0.5605392576607385
32229,32230,0.326906340818803,0.38959323428804876,0.38808838136177704
32229,32231,0.39446833151206534,0.517134426735382,0.4848307406784011
32229,32232,0.22175642819009264,0.43227009639528674,0.3640900220781024
32229,32233,0.14696984133184596,0.3461748048860362,0.2654206730015009
32229,32234,0.3567376627604766,0.4947645622716468,0.4556365107257495
32229,32235,0.2578716291393717,0.4309650360099812,0.3681901117664516
32229,32236,0.11200816065008656,0.327274937432962,0.2264342108226335
32229,32237,0.10366262187272746,0.3054543814501695,0.1747407544824357
32229,32238,0.17452855802665126,0.3820874950514706,0.28415612808762236
32229,32239,0.14084195844676434,0.3424485442634909,0.2763595957195502
32229,32240,0.1597349559498168,0.2560525547755404,0.22642849640296842
32229,32241,0.06562558382030836,0.19192130860058873,0.1481275309133799
32229,32242,0.032062938372824264,0.1720475042899496,0.09856239732699501
32229,32243,0.05505563039718688,0.13132614299455542,0.008772174241844313
32229,32244,0.1961079268427033,0.2927035906240859,0.26059390917949415
32229,32245,0.18317874753063026,0.4156925855588345,0.3429463167529838
32229,32246,0.25157518592063227,0.43910386692688147,0.3927041799670158
32229,32247,0.18130017237560625,0.36070057129812383,0.2638357542128504
32229,32248,0.13792458564829366,0.09188449986331805,0.13439420382330025
32229,32249,0.12815635748154147,0.33938291014660477,0.23894806458249404
32229,32250,0.08607017691012993,0.03241001841295468,0.01442832213907451
32229,32251,0.14370024994782732,0.2272350083434556,0.21371619623161275
32229,32252,0.0985363084799266,0.35347796557652483,0.2315683055595964
32229,32253,0.17845290276654346,0.4373210854932367,0.3569259028388028
32229,32254,0.14456254688051828,0.3791476002790024,0.3433179516319218
32229,32255,0.13898874120123048,0.4175164064284723,0.2623794146966749
32229,32256,0.12911877060058613,0.2924986887439552,0.2142179381413657
32229,32257,0.09832280565870814,0.280659927589965,0.17711105941681293
32229,32258,0.13165366833351735,0.09668816020510217,0.06869150626781115
32229,32259,0.16333332250971666,0.3701351202075966,0.2583628583584437
32229,32260,0.10174301839587226,0.2903787905396395,0.13837367848053944
32229,32261,0.17007706937697606,0.3832974285773522,0.23865775090631533
32229,32262,0.32425368004071237,0.5021684443507688,0.47134317733123193
32229,32263,0.037361380407052565,0.06277041445211602,0.01959093950851043
32229,32264,0.22169882900898757,0.42900682546698216,0.41914874803161406
32229,32265,0.10654953537263667,0.14820170158366908,0.13596226161912545
32229,32266,0.10825795323759078,0.2297962305121666,0.17922779124863505
32229,32267,0.05116694103975178,0.21694849261063023,0.17221795569003845
32229,32268,0.3496453802376249,0.43263788610625636,0.4307487976376041
32229,32269,0.37011558084255075,0.4343895832300489,0.4092393770916619
32229,32270,0.07541204226617965,0.07221455167361751,0.049054878657377815
32229,32271,0.14922343269987576,0.3210036682704405,0.2802262604231584
32229,32272,0.3414413038824551,0.4520614967981538,0.45459646513617613
32229,32273,0.2349176840964448,0.39353046373008865,0.36677646824920335
32229,32274,0.13497757011200207,0.26584040337815545,0.1922866809103473
32229,32275,0.11984851925798014,0.2447109760277306,0.1764684366706573
32229,32276,0.22701112218373093,0.3724827556754513,0.29393812374009654
32229,32277,0.2562855002373861,0.486898284942931,0.4067004341097168
32229,32278,0.14024411910226095,0.15345905093030066,0.189341923450997
32229,32279,0.34716367342863896,0.4652027521234039,0.39329328243184597
32229,32280,0.2074923191533278,0.35325627626329914,0.3156326279497827
32229,32281,0.28861408417334317,0.32573036122996596,0.2756392640988505
32229,32282,0.21945612094889286,0.2947643506337549,0.2505133854725157
32229,32283,0.09044380278546289,0.16658327559817757,0.15813819547283
32229,32284,0.2034797867365817,0.3219944241246028,0.2886016258035754
32229,32285,0.24561750029723894,0.4318227347711273,0.33385412884145765
32229,32286,0.2463929932127351,0.3124748709459052,0.31850418804503094
32229,32287,0.25388558440634773,0.4234302441006023,0.39382857846229863
32229,32288,0.32166136119387795,0.4156891828813287,0.38093144893149955
32230,32231,0.44098053458857445,0.5799907548885712,0.5022713377343114
32230,32232,0.17198484329431435,0.2491546600207601,0.24512423663705574
32230,32233,0.03839368822506986,0.0999594632082649,0.08123394891447214
32230,32234,0.44476102879436474,0.5829581582911421,0.5354729926949194
32230,32235,0.2773458985766864,0.3952047854253572,0.32388200931044137
32230,32236,0.258533204759802,0.7046796713458663,0.5309213076875856
32230,32237,0.06518972136982977,0.03353213998138826,0.05107755637221765
32230,32238,0.2954745618833599,0.5879987563678578,0.4360818761405482
32230,32239,0.2352603838844865,0.5688578296323856,0.410758494917582
32230,32240,0.3283371036039897,0.45326805829644545,0.41317043653221514
32230,32241,0.23378191800877365,0.591929267441714,0.4067085068191111
32230,32242,0.17910413476944467,0.44732351813706983,0.3227651989297617
32230,32243,0.15859228397993969,0.3729203036931952,0.2517858954885024
32230,32244,0.3819095718215927,0.6666938233185744,0.5181588226750758
32230,32245,0.3600948139556414,0.6639098564231687,0.5643374084176144
32230,32246,0.35349393667321316,0.6507927284559988,0.519761746844759
32230,32247,0.34100787327920384,0.5692710504882554,0.5079446552718208
32230,32248,0.01578140589182359,0.17003357501201888,0.09215928395889421
32230,32249,0.36999863712699577,0.7457261596776905,0.5766408857675612
32230,32250,0.19079223943460968,0.4128247419942771,0.2084715947209423
32230,32251,0.19837564678614478,0.4217314842227166,0.30856079407767206
32230,32252,0.21807549209289329,0.41511445045883355,0.29914650917653174
32230,32253,0.23009474941339392,0.6218857773944554,0.48108018850525736
32230,32254,0.2587561056945877,0.5118134507076656,0.42928901151138094
32230,32255,0.27215861396160235,0.6482707662423928,0.4252331551498862
32230,32256,0.2464151776657309,0.6266398395185896,0.44827360337581235
32230,32257,0.21541099700471214,0.6234950681837513,0.40839394939186824
32230,32258,0.0317981743455933,0.09062141004546055,0.007445423988919411
32230,32259,0.11983699728764392,0.5679162367497887,0.3923983960454186
32230,32260,0.21765126886928884,0.6326508767940863,0.4108930607726642
32230,32261,0.3058635547150263,0.7180855390673364,0.4984532292959664
32230,32262,0.38337857305304696,0.6329688317967088,0.5333531782675727
32230,32263,0.07287803866076213,0.35862334456332223,0.22289338957882138
32230,32264,0.3560330391849651,0.6071274319768668,0.4982589811415526
32230,32265,0.02578389758296001,0.2808958194012833,0.12460682337976946
32230,32266,0.025519575060039296,0.3611754413216301,0.20122596726485711
32230,32267,0.1611975846131897,0.2237292063820252,0.20808856748774304
32230,32268,0.40250268689636914,0.6924217798595698,0.5471776858909962
32230,32269,0.3566654906258428,0.6202412326092193,0.5502599559203998
32230,32270,0.16883340890439746,0.36978565433696947,0.30534570342290146
32230,32271,0.37808614585941913,0.7145727816939387,0.5106600655331266
32230,32272,0.3844946089728227,0.6580016213075772,0.5290768646754516
32230,32273,0.2957521323364673,0.6509710016827871,0.46251622827358596
32230,32274,0.1832822497579137,0.08761391991334788,0.1417374496520012
32230,32275,0.36256680216849463,0.5642778050363176,0.48318616129019504
32230,32276,0.3899887944353751,0.6580308827463535,0.5098723137760104
32230,32277,0.28794747312047686,0.4563331158202133,0.3812250790533141
32230,32278,0.04594947396819803,0.06648671214658548,0.060113846395045585
32230,32279,0.4576293177813254,0.6524677871890752,0.5180099934577819
32230,32280,0.3976962655027122,0.707098360261823,0.5632985675727223
32230,32281,0.4887294242321207,0.6512850472346118,0.5556102551617826
32230,32282,0.20397836691989696,0.4319921110171455,0.2849549992741473
32230,32283,0.007505134766325535,0.049620398455127473,0.00418186785733708
32230,32284,0.25241352196733147,0.5720123577067315,0.44845208342316534
32230,32285,0.3953941848357148,0.5291468010016238,0.45757000516199053
32230,32286,0.3318277923269398,0.3919643244494338,0.37232234589249136
32230,32287,0.3831233093547045,0.5315672793907394,0.5000333830228492
32230,32288,0.4622383465811491,0.6783794299706553,0.5552790470950185
32231,32232,0.23774148262234757,0.41538409032127754,0.3920156232813313
32231,32233,0.1218782814333328,0.2752309008309416,0.2000687341160863
32231,32234,0.43830136021079286,0.6840672919344838,0.5978810019693834
32231,32235,0.30770348302765843,0.4291650157828235,0.39119360476042875
32231,32236,0.17033968546193662,0.5711219005019545,0.4250552459140709
32231,32237,0.08915703774224878,0.2913537631012699,0.15234198105462685
32231,32238,0.31775776226438124,0.6312495385011156,0.5467862819343133
