ID1,ID2,Qu1,Qu2,Distance,group_ID1,group_ID2
32217,32238,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],1.410840475191737,maxi,mini
32217,32239,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,1.391911594162082,maxi,maxi
32217,32240,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",1.2464367299669696,maxi,mini
32217,32241,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",1.307478915346418,maxi,mini
32217,32242,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,1.4729040655842551,maxi,maxi
32217,32243,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",1.369781599617953,maxi,maxi
32217,32244,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Are you in favor of stricter controls on equal pay for women and men?,1.258077354618304,maxi,mini
32217,32245,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should busy sections of highways be widened?,1.4873965609424986,maxi,mini
32217,32246,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,1.5139243198078,maxi,mini
32217,32247,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.4970074620790796,maxi,maxi
32217,32248,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,1.4506540782635988,maxi,maxi
32217,32249,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the construction of new nuclear power plants in Switzerland be allowed again?,1.3577876502737105,maxi,mini
32217,32250,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the state guarantee a comprehensive public service offering also in rural regions?,1.374763788116192,maxi,maxi
32217,32251,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,1.5081921082799283,maxi,maxi
32217,32252,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",1.4292419979541684,maxi,mini
32217,32253,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should direct payments only be granted to farmers with proof of ecological performance?,1.5053865337626509,maxi,mini
32217,32254,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,1.3992575151782942,maxi,maxi
32217,32255,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],1.3625426117051698,maxi,maxi
32217,32256,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],1.3795602266064104,maxi,mini
32217,32257,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",1.361635736614199,maxi,maxi
32217,32258,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,1.446014596314884,maxi,maxi
32217,32259,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,1.555091496228383,maxi,maxi
32217,32260,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",1.4290445973698764,maxi,mini
32217,32261,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",1.559462618989597,maxi,mini
32217,32262,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Are you in favour of lowering the voting age to 16?,1.473031115148473,maxi,maxi
32217,32263,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,1.4857523772708965,maxi,maxi
32217,32264,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Are you in favor of expanding the army's target number of soldiers to at least 120,000?",1.420030110902551,maxi,mini
32217,32265,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should the Swiss Armed Forces expand their cooperation with NATO?,1.4335829142588123,maxi,maxi
32217,32266,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",1.4266662714281617,maxi,corr_maxi
32217,32267,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should automatic facial recognition be banned in public spaces?,1.465342410745802,maxi,mini
32217,32268,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],1.544054061347588,maxi,mini
32217,32269,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Are you in favor of closer relations with the European Union (EU)?,1.5655451347875156,maxi,maxi
32217,32270,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,1.3588611465943052,maxi,mini
32217,32271,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.2769809481671386,maxi,maxi
32217,32272,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,1.5706928921143701,maxi,mini
32217,32273,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],1.519385523361723,maxi,mini
32217,32274,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",1.5161286516206316,maxi,maxi
32217,32275,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.2780237447118605,maxi,maxi
32217,32276,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.3898593910899528,maxi,corr_maxi
32217,32277,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",1.5350081803641693,maxi,maxi
32217,32278,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",1.385769898141746,maxi,maxi
32217,32279,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.4990024247781153,maxi,maxi
32217,32280,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.4157315230186518,maxi,maxi
32217,32281,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Social services""?",1.2430853465785836,maxi,corr_maxi
32217,32282,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Education and research""?",1.42796119131945,maxi,maxi
32217,32283,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Agriculture""?",1.355207175231323,maxi,maxi
32217,32284,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Public transport""?",1.4264506962194687,maxi,maxi
32217,32285,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",1.496071064336244,maxi,corr_maxi
32217,32286,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Public security""?",1.5341820859654174,maxi,maxi
32217,32287,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""National defence""?",1.3733018309552423,maxi,corr_maxi
32217,32288,"As part of the reform of the BVG (occupational pension plan), pensions are to be reduced (lowering the minimum conversion rate from 6.8% to 6%). Are you in favor of this measure?","Should the federal government spend more or less in the area of ""Development assistance""?",1.3783110882574472,maxi,maxi
32218,32219,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government provide more financial support for public housing construction? [BePart question],1.1138668628741006,maxi,mini
32218,32220,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,1.4582808785329566,maxi,maxi
32218,32221,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,1.3185364678621005,maxi,maxi
32218,32222,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",1.3160258129740723,maxi,mini
32218,32223,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,1.4258927032814475,maxi,mini
32218,32224,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,1.4400414744878598,maxi,maxi
32218,32225,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",1.2949839925307733,maxi,maxi
32218,32226,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government raise the requirements for the gymnasiale matura?,1.3733996768721977,maxi,maxi
32218,32227,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",1.1580333358925503,maxi,mini
32218,32228,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",1.15578057096962,maxi,mini
32218,32229,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,1.3089356207627214,maxi,maxi
32218,32230,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,1.1931501012515553,maxi,mini
32218,32231,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,1.1644134177164749,maxi,mini
32218,32232,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should cannabis use be legalized? [BePart question],1.3630998948167696,maxi,mini
32218,32233,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,1.4960292050360775,maxi,maxi
32218,32234,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should a third official gender be introduced alongside ""female"" and ""male""?",1.1426906179411438,maxi,mini
32218,32235,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,1.2663685700445386,maxi,maxi
32218,32236,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you support tax cuts at the federal level over the next four years?,1.4131389385457622,maxi,mini
32218,32237,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should married couples be taxed separately (individual taxation)? [BePart question],1.4548312546214874,maxi,maxi
32218,32238,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],1.257470147400248,maxi,mini
32218,32239,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,1.3232605688672618,maxi,maxi
32218,32240,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",1.177626299647109,maxi,mini
32218,32241,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",1.3366312251552617,maxi,mini
32218,32242,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,1.4435716818728008,maxi,maxi
32218,32243,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",1.4279145260641801,maxi,maxi
32218,32244,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favor of stricter controls on equal pay for women and men?,1.1464023324434898,maxi,mini
32218,32245,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should busy sections of highways be widened?,1.2804988721569033,maxi,mini
32218,32246,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,1.2197093729647308,maxi,mini
32218,32247,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",1.2636885235230637,maxi,maxi
32218,32248,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,1.5346603431209584,maxi,maxi
32218,32249,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the construction of new nuclear power plants in Switzerland be allowed again?,1.2848997944570586,maxi,mini
32218,32250,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the state guarantee a comprehensive public service offering also in rural regions?,1.3754960417478452,maxi,maxi
32218,32251,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,1.3532784941284939,maxi,maxi
32218,32252,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",1.3431763808643375,maxi,mini
32218,32253,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should direct payments only be granted to farmers with proof of ecological performance?,1.3106562333064484,maxi,mini
32218,32254,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,1.2731409271706597,maxi,maxi
32218,32255,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],1.2306010513542989,maxi,maxi
32218,32256,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],1.3069944659406538,maxi,mini
32218,32257,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",1.2599870799497106,maxi,maxi
32218,32258,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,1.5475909532122973,maxi,maxi
32218,32259,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,1.3763867834698431,maxi,maxi
32218,32260,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",1.3582056994748373,maxi,mini
32218,32261,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",1.364843351363526,maxi,mini
32218,32262,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favour of lowering the voting age to 16?,1.2016845175684938,maxi,maxi
32218,32263,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,1.568579500322649,maxi,maxi
32218,32264,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",1.224344914272652,maxi,mini
32218,32265,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should the Swiss Armed Forces expand their cooperation with NATO?,1.5660451303611196,maxi,maxi
32218,32266,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",1.5582235555285013,maxi,corr_maxi
32218,32267,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should automatic facial recognition be banned in public spaces?,1.4133158835734414,maxi,mini
32218,32268,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],1.2874694877391069,maxi,mini
32218,32269,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Are you in favor of closer relations with the European Union (EU)?,1.26755298946232,maxi,maxi
32218,32270,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,1.4033202141839611,maxi,mini
32218,32271,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,1.179050378783891,maxi,maxi
32218,32272,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,1.2783221200904995,maxi,mini
32218,32273,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],1.3852046760563392,maxi,mini
32218,32274,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",1.40491903422838,maxi,maxi
32218,32275,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",1.2333934350797342,maxi,maxi
32218,32276,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",1.1490550975395735,maxi,corr_maxi
32218,32277,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",1.306139320321359,maxi,maxi
32218,32278,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",1.538782132341848,maxi,maxi
32218,32279,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",1.183245797628223,maxi,maxi
32218,32280,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",1.1744801857311555,maxi,maxi
32218,32281,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Social services""?",1.0610827084054626,maxi,corr_maxi
32218,32282,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Education and research""?",1.301479814141401,maxi,maxi
32218,32283,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Agriculture""?",1.51548509283853,maxi,maxi
32218,32284,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Public transport""?",1.2726631452216894,maxi,maxi
32218,32285,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",1.2180375317558216,maxi,corr_maxi
32218,32286,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Public security""?",1.3288647448356712,maxi,maxi
32218,32287,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""National defence""?",1.1937038046510742,maxi,corr_maxi
32218,32288,Should paid parental leave be increased beyond today's 14 weeks of maternity leave and two weeks of paternity leave? [BePart question],"Should the federal government spend more or less in the area of ""Development assistance""?",1.185473473740241,maxi,maxi
32219,32220,Should the federal government provide more financial support for public housing construction? [BePart question],Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,1.4702903485794678,mini,maxi
32219,32221,Should the federal government provide more financial support for public housing construction? [BePart question],Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,1.2842006151062257,mini,maxi
32219,32222,Should the federal government provide more financial support for public housing construction? [BePart question],"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",1.27628462042622,mini,mini
32219,32223,Should the federal government provide more financial support for public housing construction? [BePart question],Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,1.4120443131934743,mini,mini
32219,32224,Should the federal government provide more financial support for public housing construction? [BePart question],Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,1.3903631360877078,mini,maxi
