ID1,ID2,Qu1,Qu2,ANSWER-CORRELATION,E5-INSTRUCT
32222,32258,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.05317618489803477,0.4942363902539896
32222,32259,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.04619857846708875,0.4595712359379003
32222,32260,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.11409137773553857,0.5037694937670817
32222,32261,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",0.06848777796538896,0.4177684838927336
32222,32262,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Are you in favour of lowering the voting age to 16?,0.15623226053268124,0.4374028506726383
32222,32263,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.03210389255346602,0.3762247430682263
32222,32264,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Are you in favor of expanding the army's target number of soldiers to at least 120,000?",0.19127878602212478,0.4377815158289594
32222,32265,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should the Swiss Armed Forces expand their cooperation with NATO?,0.10841945546893572,0.5082835433631473
32222,32266,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.09825003057443904,0.5040607067816493
32222,32267,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should automatic facial recognition be banned in public spaces?,0.14009612317796172,0.4651785534376764
32222,32268,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.09428203453869421,0.4928739090747064
32222,32269,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Are you in favor of closer relations with the European Union (EU)?,0.08631619083084319,0.4874666055832316
32222,32270,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.2009244701073739,0.4634313845086271
32222,32271,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.241553968841273,0.4751262597376204
32222,32272,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.12064267510535986,0.4848920462105678
32222,32273,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.033056385700614976,0.4934371343300873
32222,32274,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.13741668565032705,0.4688359499651625
32222,32275,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.3078917433067353,0.396522708035714
32222,32276,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.2578857213475807,0.4120140507811313
32222,32277,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.04582762597996115,0.4176765918166381
32222,32278,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.11746993176089271,0.4549065131257235
32222,32279,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.1937675871392548,0.4986851809264018
32222,32280,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.17992609325442321,0.4492171577757108
32222,32281,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Social services""?",0.3834730945505951,0.3461667847049263
32222,32282,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Education and research""?",0.14306373133630013,0.4389177239813719
32222,32283,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Agriculture""?",0.15336504413081908,0.451633102019124
32222,32284,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Public transport""?",0.16353927748453856,0.4314248767052177
32222,32285,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.14823684582208996,0.4527640384833608
32222,32286,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Public security""?",0.13855590764620662,0.4505615069012883
32222,32287,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""National defence""?",0.22483286083147047,0.4455105525178782
32222,32288,"Should insured persons contribute more to health care costs (e.g., increase the minimum deductible)?","Should the federal government spend more or less in the area of ""Development assistance""?",0.23996160221419127,0.4071529331012148
32223,32224,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,0.15642241621088948,0.3874178645546989
32223,32225,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",0.10599531098040227,0.4216784266514412
32223,32226,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the federal government raise the requirements for the gymnasiale matura?,0.07708965314987881,0.4072813001843546
32223,32227,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",0.135146469636918,0.502280399486738
32223,32228,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",0.1694536947357156,0.4386412857002313
32223,32229,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.1424054894093375,0.3857576391288191
32223,32230,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.21303324858124184,0.4305680009964229
32223,32231,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,0.13948544027756615,0.3944993714398887
32223,32232,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should cannabis use be legalized? [BePart question],0.06131744739880762,0.4601111035309496
32223,32233,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.09139831960884637,0.3785820586776239
32223,32234,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.20914463897323543,0.4571796404566495
32223,32235,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.21020659360568172,0.4637601387581347
32223,32236,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Do you support tax cuts at the federal level over the next four years?,0.23390823714317344,0.4471739296017039
32223,32237,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should married couples be taxed separately (individual taxation)? [BePart question],0.07670325262499456,0.4531732730802481
32223,32238,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.16597318663102045,0.38383037160398
32223,32239,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.07578071909281803,0.3961634347024461
32223,32240,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",0.11906508692085693,0.3845799961682339
32223,32241,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.11398168605887082,0.4558065584863334
32223,32242,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,0.12356122436891825,0.4662372634416228
32223,32243,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",0.05779997716851837,0.4475970643548089
32223,32244,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Are you in favor of stricter controls on equal pay for women and men?,0.16533111541666512,0.4678209635058789
32223,32245,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should busy sections of highways be widened?,0.16391130346608895,0.4859495106282985
32223,32246,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.2680076188084102,0.3961378565802764
32223,32247,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.2749765047266517,0.4627037475899157
32223,32248,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,0.15735233819291783,0.465441663862515
32223,32249,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the construction of new nuclear power plants in Switzerland be allowed again?,0.15924738275812134,0.4040054524119857
32223,32250,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the state guarantee a comprehensive public service offering also in rural regions?,0.0921417433752868,0.4742792182090115
32223,32251,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.1390805728483936,0.4779567646919488
32223,32252,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.0958541838829452,0.4556990549947898
32223,32253,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should direct payments only be granted to farmers with proof of ecological performance?,0.14884828484798318,0.46214330682461
32223,32254,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.1179279555883217,0.4770412854095853
32223,32255,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.11379146318316391,0.4110316063638582
32223,32256,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],0.13580489255073935,0.4823315493390973
32223,32257,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",0.12024937123991364,0.487710970687199
32223,32258,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.15478183463489625,0.3925629418317023
32223,32259,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.24172027489963943,0.3594764897878651
32223,32260,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.2165529943759893,0.4541123255612916
32223,32261,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",0.2866211695610241,0.4049329683380274
32223,32262,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Are you in favour of lowering the voting age to 16?,0.1505301494850313,0.452034130436686
32223,32263,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.25634793097972475,0.4242205934150785
32223,32264,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",0.11428672080312563,0.4601747052518616
32223,32265,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.23044380614746396,0.4264382708957798
32223,32266,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.22925447935731436,0.3600891315535139
32223,32267,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should automatic facial recognition be banned in public spaces?,0.07868612374044237,0.4280299728629613
32223,32268,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.27153636857357144,0.3351633778060898
32223,32269,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Are you in favor of closer relations with the European Union (EU)?,0.3012961382588225,0.4379028100828895
32223,32270,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.01116441273255564,0.411672930547547
32223,32271,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.17598003386905525,0.3812322893875592
32223,32272,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.2775169148085981,0.3664694725427004
32223,32273,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.35615943493436286,0.3760263385272837
32223,32274,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.05536576522508441,0.4320991117906612
32223,32275,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""In the long term, everyone benefits from a free market economy in the long term.""",0.15033341432180303,0.4502203348947021
32223,32276,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""It is necessary for the State to balance out differences in income and wealth through redistribution"".",0.19093653170073654,0.4617986877746574
32223,32277,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""It is best for a child, when one parent stays home full-time for childcare.""",0.23369355635249334,0.4408016959786024
32223,32278,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""The ongoing digitalization offers significantly more opportunities than risks.""",0.11595462745461582,0.4394235558628412
32223,32279,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""Punishing criminals is more important than reintegrating them into society.""",0.18116307786798092,0.4650504029552263
32223,32280,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.24250607795740975,0.448430572349922
32223,32281,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Social services""?",0.20854591392315425,0.4227408953678293
32223,32282,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Education and research""?",0.12512718884372842,0.4554604164787582
32223,32283,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.10840158356343621,0.4758886357030483
32223,32284,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Public transport""?",0.15521908287426278,0.4387001198348679
32223,32285,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Road traffic (motorised individual transport)""?",0.19731714690564883,0.4235089062381391
32223,32286,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Public security""?",0.06978332544668242,0.4324771835394632
32223,32287,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""National defence""?",0.09969087268392562,0.4352991057975868
32223,32288,Should the Federal Council's ability to restrict private and economic life in the event of a pandemic be more limited?,"Should the federal government spend more or less in the area of ""Development assistance""?",0.19164551236118466,0.4607732447837228
32224,32225,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"According to the Swiss integrated schooling concept, children with learning difficulties or disabilities should be taught in regular classes. Do you approve of this concept?",0.0652050465847156,0.4354302630818951
32224,32226,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the federal government raise the requirements for the gymnasiale matura?,0.003283110095540165,0.4269446481210464
32224,32227,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Should the state be more committed to equal educational opportunities (e.g., through subsidized remedial courses for students from low-income families)?",0.13887450771606258,0.4502468121048809
32224,32228,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",0.1473703591056733,0.4193830004410765
32224,32229,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,0.10123264211374883,0.4504272128460553
32224,32230,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Do you support efforts to house asylum seekers in centers outside Europe during the asylum procedure?,0.08691350586959257,0.4275417503805698
32224,32231,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,0.13404584167246325,0.4626605914941891
32224,32232,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should cannabis use be legalized? [BePart question],0.08871884414350883,0.4505682536252712
32224,32233,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,0.11807956409892595,0.3960927146883042
32224,32234,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Should a third official gender be introduced alongside ""female"" and ""male""?",0.12683730202114873,0.4450894516609648
32224,32235,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Do you think it's right for same-sex couples to have the same rights as heterosexual couples in all areas?,0.12094273240475606,0.4494768810840312
32224,32236,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Do you support tax cuts at the federal level over the next four years?,0.148106371374767,0.4141865670369365
32224,32237,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should married couples be taxed separately (individual taxation)? [BePart question],0.08553007451621397,0.4651437000020653
32224,32238,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Would you support the introduction of a national inheritance tax on all inheritances over one million Swiss francs? [BePart question],0.19660621288293667,0.4506209010600462
32224,32239,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the differences between cantons with high and low financial capacity be further reduced through fiscal equalization?,0.10301423105377638,0.4395382946980883
32224,32240,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",0.147299018035703,0.4666629104236021
32224,32241,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",0.1627601547703772,0.4807300632367878
32224,32242,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should private households be free to choose their electricity supplier (complete liberalization of the electricity market)?,0.0585624192273656,0.4405704112766544
32224,32243,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",0.019280729926407614,0.4198460710104306
32224,32244,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favor of stricter controls on equal pay for women and men?,0.10881221751565873,0.4680119107678836
32224,32245,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should busy sections of highways be widened?,0.12141183577710657,0.438202430315125
32224,32246,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland ban the registration of new passenger cars with internal combustion engines starting in 2035?,0.21109819555941933,0.455375476008629
32224,32247,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"To achieve climate targets, should incentives and target agreements be relied on exclusively, rather than bans and restrictions?",0.180690969442181,0.4703390525850439
32224,32248,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Do you think it's fair that environmental and landscape protection rules are being relaxed to allow for the development of renewable energy?,0.11203325185758772,0.4412714659572844
32224,32249,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the construction of new nuclear power plants in Switzerland be allowed again?,0.09095808946972239,0.4457609361471956
32224,32250,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the state guarantee a comprehensive public service offering also in rural regions?,0.04843386533145699,0.358067663905601
32224,32251,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.13742321581269978,0.459707785754588
32224,32252,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",0.06542368171985657,0.4546744066168775
32224,32253,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should direct payments only be granted to farmers with proof of ecological performance?,0.17914041730310604,0.4450674888782285
32224,32254,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favour of stricter animal welfare regulations for livestock (e.g. permanent access to outdoor areas)?,0.1288895301334807,0.4850806971399005
32224,32255,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.13210631339146783,0.4734126572338722
32224,32256,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],0.12591396825982315,0.4874037525337785
32224,32257,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Are you in favour of government measures to make the use of electronic devices more sustainable (e.g., right to repair, extension of warranty period, minimum guaranteed period for software updates)? [BePart question]",0.17188999632804702,0.4968551439840324
32224,32258,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the Swiss mobile network be equipped throughout the country with the latest technology (currently 5G standard)?,0.09604779898078875,0.4518117619290895
32224,32259,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the federal government be given additional powers in the area of digitization of government services in order to be able to impose binding directives and standards on the cantons?,0.31934624626763597,0.360313351473832
32224,32260,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",0.1862876039552397,0.4846267046205986
32224,32261,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",0.15253311620025767,0.4474476273220889
32224,32262,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favour of lowering the voting age to 16?,0.1332465396651542,0.4586349130901931
32224,32263,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,0.08676215681418342,0.3705847210410261
32224,32264,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Are you in favor of expanding the army's target number of soldiers to at least 120,000?",0.08124357193649878,0.4108829418560281
32224,32265,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.15375179918743453,0.4790086347402953
32224,32266,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Should the Federal Council be allowed to authorize other states to re-export Swiss weapons in cases of a war of aggression in violation of international law (e.g., the attack on Ukraine)? [BePart question]",0.15951478850570278,0.4612193135130734
32224,32267,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should automatic facial recognition be banned in public spaces?,0.013207108970204384,0.4630211754687847
32224,32268,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland terminate the Schengen agreement with the EU and reintroduce more security checks directly on the border? [BePart question],0.1356687019430265,0.4621336336451496
32224,32269,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Are you in favor of closer relations with the European Union (EU)?,0.20631301891752096,0.4945390022718798
32224,32270,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,0.013593676631937224,0.4385147587849013
32224,32271,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Swiss companies be obliged to ensure that their subsidiaries and suppliers operating abroad comply with social and environmental standards?,0.1634608808088448,0.4641125481843839
32224,32272,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,0.1351907662862767,0.4578557850031381
32224,32273,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],0.19134059375418522,0.478251855514604
32224,32274,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"What is your position the following statement: ""Someone who is not guilty, has nothing to fear from state security measures.""",0.001080798877022171,0.4644559637164221
